"Team","split","input","game_code","stats"
"Washington State","home","Offensive_3Ppct","Stanford 20230114",37
"Washington State","home","Offensive_3Ppct","Arizona 20230126",23.5
"Washington State","home","Offensive_3Ppct","Arizona State 20230128",41.2
"Washington State","home","Offensive_3Ppct","Washington 20230211",26.7
"Washington State","home","Offensive_3Ppct","Oregon State 20230216",58.3
"Washington State","home","Offensive_3Ppct","Oregon 20230219",39.1
"Washington State","home","Offensive_3Ppct","Eastern Washington 20230314",46.7
"Washington State","away","Offensive_3Ppct","Boise State 20221112",23.1
"Washington State","away","Offensive_3Ppct","Prairie View A&M 20221115",33.3
"Washington State","away","Offensive_3Ppct","Eastern Washington 20221121",50
"Washington State","away","Offensive_3Ppct","Oregon 20221201",21.4
"Washington State","away","Offensive_3Ppct","UNLV 20221210",56.5
"Washington State","away","Offensive_3Ppct","Baylor 20221218",34.5
"Washington State","away","Offensive_3Ppct","George Washington 20221222",26.9
"Washington State","away","Offensive_3Ppct","Hawai'i 20221223",23.1
"Washington State","away","Offensive_3Ppct","Utah State 20221225",11.8
"Washington State","away","Offensive_3Ppct","Arizona State 20230105",34.4
"Washington State","away","Offensive_3Ppct","Arizona 20230107",42.9
"Washington State","away","Offensive_3Ppct","Utah 20230119",26.1
"Washington State","away","Offensive_3Ppct","Colorado 20230122",25
"Washington State","away","Offensive_3Ppct","USC 20230202",34.8
"Washington State","away","Offensive_3Ppct","UCLA 20230204",33.3
"Washington State","away","Offensive_3Ppct","Stanford 20230223",48
"Washington State","away","Offensive_3Ppct","California 20230225",24
"Washington State","away","Offensive_3Ppct","Washington 20230302",41.4
"Washington State","away","Offensive_3Ppct","California 20230308",39.1
"Washington State","away","Offensive_3Ppct","Oregon 20230309",47.8
"Washington State","net50","Offensive_3Ppct","Boise State 20221112",23.1
"Washington State","net50","Offensive_3Ppct","Oregon 20221201",21.4
"Washington State","net50","Offensive_3Ppct","Baylor 20221218",34.5
"Washington State","net50","Offensive_3Ppct","Utah State 20221225",11.8
"Washington State","net50","Offensive_3Ppct","UCLA 20221230",36.4
"Washington State","net50","Offensive_3Ppct","USC 20230101",48.3
"Washington State","net50","Offensive_3Ppct","Arizona 20230107",42.9
"Washington State","net50","Offensive_3Ppct","Arizona 20230126",23.5
"Washington State","net50","Offensive_3Ppct","USC 20230202",34.8
"Washington State","net50","Offensive_3Ppct","UCLA 20230204",33.3
"Washington State","net50","Offensive_3Ppct","Oregon 20230219",39.1
"Washington State","net50","Offensive_3Ppct","Oregon 20230309",47.8
"Washington State","net100","Offensive_3Ppct","Boise State 20221112",23.1
"Washington State","net100","Offensive_3Ppct","Oregon 20221201",21.4
"Washington State","net100","Offensive_3Ppct","Utah 20221204",13.3
"Washington State","net100","Offensive_3Ppct","UNLV 20221210",56.5
"Washington State","net100","Offensive_3Ppct","Baylor 20221218",34.5
"Washington State","net100","Offensive_3Ppct","Utah State 20221225",11.8
"Washington State","net100","Offensive_3Ppct","UCLA 20221230",36.4
"Washington State","net100","Offensive_3Ppct","USC 20230101",48.3
"Washington State","net100","Offensive_3Ppct","Arizona State 20230105",34.4
"Washington State","net100","Offensive_3Ppct","Arizona 20230107",42.9
"Washington State","net100","Offensive_3Ppct","Stanford 20230114",37
"Washington State","net100","Offensive_3Ppct","Utah 20230119",26.1
"Washington State","net100","Offensive_3Ppct","Colorado 20230122",25
"Washington State","net100","Offensive_3Ppct","Arizona 20230126",23.5
"Washington State","net100","Offensive_3Ppct","Arizona State 20230128",41.2
"Washington State","net100","Offensive_3Ppct","USC 20230202",34.8
"Washington State","net100","Offensive_3Ppct","UCLA 20230204",33.3
"Washington State","net100","Offensive_3Ppct","Oregon 20230219",39.1
"Washington State","net100","Offensive_3Ppct","Stanford 20230223",48
"Washington State","net100","Offensive_3Ppct","Oregon 20230309",47.8
"Washington State","wins","Offensive_3Ppct","Texas State 20221107",45
"Washington State","wins","Offensive_3Ppct","Eastern Washington 20221121",50
"Washington State","wins","Offensive_3Ppct","Detroit Mercy 20221125",65.5
"Washington State","wins","Offensive_3Ppct","Northern Kentucky 20221207",34.8
"Washington State","wins","Offensive_3Ppct","George Washington 20221222",26.9
"Washington State","wins","Offensive_3Ppct","USC 20230101",48.3
"Washington State","wins","Offensive_3Ppct","Arizona 20230107",42.9
"Washington State","wins","Offensive_3Ppct","California 20230111",42.9
"Washington State","wins","Offensive_3Ppct","Stanford 20230114",37
"Washington State","wins","Offensive_3Ppct","Arizona State 20230128",41.2
"Washington State","wins","Offensive_3Ppct","Washington 20230211",26.7
"Washington State","wins","Offensive_3Ppct","Oregon State 20230216",58.3
"Washington State","wins","Offensive_3Ppct","Oregon 20230219",39.1
"Washington State","wins","Offensive_3Ppct","Stanford 20230223",48
"Washington State","wins","Offensive_3Ppct","California 20230225",24
"Washington State","wins","Offensive_3Ppct","Washington 20230302",41.4
"Washington State","wins","Offensive_3Ppct","California 20230308",39.1
"Washington State","losses","Offensive_3Ppct","Boise State 20221112",23.1
"Washington State","losses","Offensive_3Ppct","Prairie View A&M 20221115",33.3
"Washington State","losses","Offensive_3Ppct","Oregon 20221201",21.4
"Washington State","losses","Offensive_3Ppct","Utah 20221204",13.3
"Washington State","losses","Offensive_3Ppct","UNLV 20221210",56.5
"Washington State","losses","Offensive_3Ppct","Baylor 20221218",34.5
"Washington State","losses","Offensive_3Ppct","Hawai'i 20221223",23.1
"Washington State","losses","Offensive_3Ppct","Utah State 20221225",11.8
"Washington State","losses","Offensive_3Ppct","UCLA 20221230",36.4
"Washington State","losses","Offensive_3Ppct","Arizona State 20230105",34.4
"Washington State","losses","Offensive_3Ppct","Utah 20230119",26.1
"Washington State","losses","Offensive_3Ppct","Colorado 20230122",25
"Washington State","losses","Offensive_3Ppct","Arizona 20230126",23.5
"Washington State","losses","Offensive_3Ppct","USC 20230202",34.8
"Washington State","losses","Offensive_3Ppct","UCLA 20230204",33.3
"Washington State","losses","Offensive_3Ppct","Oregon 20230309",47.8
"Washington State","losses","Offensive_3Ppct","Eastern Washington 20230314",46.7
"Washington State","conf","Offensive_3Ppct","Oregon 20221201",21.4
"Washington State","conf","Offensive_3Ppct","Utah 20221204",13.3
"Washington State","conf","Offensive_3Ppct","UCLA 20221230",36.4
"Washington State","conf","Offensive_3Ppct","USC 20230101",48.3
"Washington State","conf","Offensive_3Ppct","Arizona State 20230105",34.4
"Washington State","conf","Offensive_3Ppct","Arizona 20230107",42.9
"Washington State","conf","Offensive_3Ppct","California 20230111",42.9
"Washington State","conf","Offensive_3Ppct","Stanford 20230114",37
"Washington State","conf","Offensive_3Ppct","Utah 20230119",26.1
"Washington State","conf","Offensive_3Ppct","Colorado 20230122",25
"Washington State","conf","Offensive_3Ppct","Arizona 20230126",23.5
"Washington State","conf","Offensive_3Ppct","Arizona State 20230128",41.2
"Washington State","conf","Offensive_3Ppct","USC 20230202",34.8
"Washington State","conf","Offensive_3Ppct","UCLA 20230204",33.3
"Washington State","conf","Offensive_3Ppct","Washington 20230211",26.7
"Washington State","conf","Offensive_3Ppct","Oregon State 20230216",58.3
"Washington State","conf","Offensive_3Ppct","Oregon 20230219",39.1
"Washington State","conf","Offensive_3Ppct","Stanford 20230223",48
"Washington State","conf","Offensive_3Ppct","California 20230225",24
"Washington State","conf","Offensive_3Ppct","Washington 20230302",41.4
"Washington State","recency5","Offensive_TOpct","California 20230225",9.5
"Washington State","recency5","Offensive_TOpct","Washington 20230302",14.8
"Washington State","recency5","Offensive_TOpct","California 20230308",18.6
"Washington State","recency5","Offensive_TOpct","Oregon 20230309",16.6
"Washington State","recency5","Offensive_TOpct","Eastern Washington 20230314",15.6
"Washington State","recency10","Offensive_TOpct","UCLA 20230204",23.1
"Washington State","recency10","Offensive_TOpct","Washington 20230211",13.1
"Washington State","recency10","Offensive_TOpct","Oregon State 20230216",17.1
"Washington State","recency10","Offensive_TOpct","Oregon 20230219",9.5
"Washington State","recency10","Offensive_TOpct","Stanford 20230223",20.7
"Washington State","recency10","Offensive_TOpct","California 20230225",9.5
"Washington State","recency10","Offensive_TOpct","Washington 20230302",14.8
"Washington State","recency10","Offensive_TOpct","California 20230308",18.6
"Washington State","recency10","Offensive_TOpct","Oregon 20230309",16.6
"Washington State","recency10","Offensive_TOpct","Eastern Washington 20230314",15.6
"Washington State","home","Offensive_TOpct","Texas State 20221107",18.5
"Washington State","home","Offensive_TOpct","Detroit Mercy 20221125",17.3
"Washington State","home","Offensive_TOpct","Utah 20221204",15.9
"Washington State","home","Offensive_TOpct","Northern Kentucky 20221207",27.6
"Washington State","home","Offensive_TOpct","UCLA 20221230",21.9
"Washington State","home","Offensive_TOpct","USC 20230101",13.8
"Washington State","home","Offensive_TOpct","California 20230111",21.1
"Washington State","home","Offensive_TOpct","Stanford 20230114",11.3
"Washington State","home","Offensive_TOpct","Arizona 20230126",19.3
"Washington State","home","Offensive_TOpct","Arizona State 20230128",17.2
"Washington State","home","Offensive_TOpct","Washington 20230211",13.1
"Washington State","home","Offensive_TOpct","Oregon State 20230216",17.1
"Washington State","home","Offensive_TOpct","Oregon 20230219",9.5
"Washington State","home","Offensive_TOpct","Eastern Washington 20230314",15.6
"Washington State","away","Offensive_TOpct","Boise State 20221112",20.9
"Washington State","away","Offensive_TOpct","Prairie View A&M 20221115",22.8
"Washington State","away","Offensive_TOpct","Eastern Washington 20221121",9.2
"Washington State","away","Offensive_TOpct","Oregon 20221201",25.8
"Washington State","away","Offensive_TOpct","UNLV 20221210",33.7
"Washington State","away","Offensive_TOpct","Baylor 20221218",26.2
"Washington State","away","Offensive_TOpct","George Washington 20221222",21.2
"Washington State","away","Offensive_TOpct","Hawai'i 20221223",19
"Washington State","away","Offensive_TOpct","Utah State 20221225",18.9
"Washington State","away","Offensive_TOpct","Arizona State 20230105",18
"Washington State","away","Offensive_TOpct","Arizona 20230107",13.8
"Washington State","away","Offensive_TOpct","Utah 20230119",11.3
"Washington State","away","Offensive_TOpct","Colorado 20230122",26.1
"Washington State","away","Offensive_TOpct","USC 20230202",17.8
"Washington State","away","Offensive_TOpct","UCLA 20230204",23.1
"Washington State","away","Offensive_TOpct","Stanford 20230223",20.7
"Washington State","away","Offensive_TOpct","California 20230225",9.5
"Washington State","away","Offensive_TOpct","Washington 20230302",14.8
"Washington State","away","Offensive_TOpct","California 20230308",18.6
"Washington State","away","Offensive_TOpct","Oregon 20230309",16.6
"Washington State","net50","Offensive_TOpct","Boise State 20221112",20.9
"Washington State","net50","Offensive_TOpct","Oregon 20221201",25.8
"Washington State","net50","Offensive_TOpct","Baylor 20221218",26.2
"Washington State","net50","Offensive_TOpct","Utah State 20221225",18.9
"Washington State","net50","Offensive_TOpct","UCLA 20221230",21.9
"Washington State","net50","Offensive_TOpct","USC 20230101",13.8
"Washington State","net50","Offensive_TOpct","Arizona 20230107",13.8
"Washington State","net50","Offensive_TOpct","Arizona 20230126",19.3
"Washington State","net50","Offensive_TOpct","USC 20230202",17.8
"Washington State","net50","Offensive_TOpct","UCLA 20230204",23.1
"Washington State","net50","Offensive_TOpct","Oregon 20230219",9.5
